target_id,x,y,desc,resource1,resource2,loot_ids,major_codes,majors,units,query_x,query_y
2467611,137,36,"大批资源,有宝箱,一些宝物,",531,1652,1064,4;2;2,战车;骑兵;骑兵,"劳实尚:战车(raw=4,sub=1)x1174 | 俞慈:骑兵(raw=2,sub=10)x795 | 郝艾:骑兵(raw=2,sub=10)x881",135,36
2471855,137,41,"大批资源,",572,1700,,2;4;1,骑兵;战车;弓弩,"养念妙:骑兵(raw=2,sub=10)x809 | 倪汉:战车(raw=4,sub=4)x581 | 支音:弓弩(raw=1,sub=1)x1256",135,36
2468395,138,27,"大批资源,",532,1674,1064,4;2;2,战车;骑兵;骑兵,"扈邪:战车(raw=4,sub=6)x1478 | 晏琢:骑兵(raw=2,sub=10)x866 | 屈旎偲:骑兵(raw=2,sub=10)x820",138,24
2467812,138,39,"大批资源,",696,1638,1064,0;4;4,步兵;战车;战车,"巩敏怡:步兵(raw=0,sub=6)x1637 | 卢夏:战车(raw=4,sub=6)x1671 | 申屠勃琦:战车(raw=4,sub=4)x509",138,36
2466800,138,41,"大批资源,",641,1442,,2;1;4,骑兵;弓弩;战车,"宗炫:骑兵(raw=2,sub=10)x923 | 牧儿筠:弓弩(raw=1,sub=1)x1117 | 蓬香馨:战车(raw=4,sub=4)x573",138,36
2468850,139,14,"大批资源,",538,1679,1064,1;1;4,弓弩;弓弩;战车,"姜芬河:弓弩(raw=1,sub=1)x1146 | 诸凡:弓弩(raw=1,sub=1)x1287 | 厍秋:战车(raw=4,sub=6)x1692",138,12
2466477,141,3,"大批资源,有宝箱,",642,1453,1064,4;0;2,战车;步兵;骑兵,"吉凝书:战车(raw=4,sub=6)x1775 | 向佩:步兵(raw=0,sub=6)x1784 | 蒋含燕:骑兵(raw=2,sub=10)x764",141,0
2467143,141,21,"大批资源,有宝箱,有装备,",619,1494,,0;1;4,步兵;弓弩;战车,"曲倩:步兵(raw=0,sub=6)x1429 | 冷蕾黎:弓弩(raw=1,sub=1)x1300 | 牧凌梅:战车(raw=4,sub=4)x568",141,18
2467861,141,24,"大批资源,有宝箱,",515,1605,,2;4;1,骑兵;战车;弓弩,"祁亦昶:骑兵(raw=2,sub=10)x797 | 司马姝:战车(raw=4,sub=4)x600 | 逄希:弓弩(raw=1,sub=1)x1274",141,24
2466605,141,25,"大批资源,有宝箱,",636,1413,13569;1055,4;4;4,战车;战车;战车,"车堂:战车(raw=4,sub=1)x1181 | 养珺洁:战车(raw=4,sub=4)x594 | 却巧逸:战车(raw=4,sub=4)x549",141,24
2466684,141,51,"大批资源,有宝箱,",503,1500,1064,4;4;0,战车;战车;步兵,"邴典:战车(raw=4,sub=1)x1135 | 宦松:战车(raw=4,sub=4)x588 | 卜翮宇:步兵(raw=0,sub=6)x1592",147,48
2467968,142,11,"大批资源,有宝箱,有装备,一些宝物,",502,1680,16779521,2;0;4,骑兵;步兵;战车,"柳偲:骑兵(raw=2,sub=10)x809 | 相里晗婉:步兵(raw=0,sub=6)x1624 | 黎元卿:战车(raw=4,sub=4)x525",141,6
2471371,142,32,"大批资源,一些宝物,",643,1691,3073,0;1;0,步兵;弓弩;步兵,"牧辐锖:步兵(raw=0,sub=6)x1457 | 廉颖:弓弩(raw=1,sub=1)x1207 | 屈周涤:步兵(raw=0,sub=6)x1516",141,30
2470926,142,44,"大批资源,",629,1625,1064;1062,0;1;2,步兵;弓弩;骑兵,"乐正绿:步兵(raw=0,sub=6)x1590 | 卞祖:弓弩(raw=1,sub=1)x1149 | 连单:骑兵(raw=2,sub=10)x784",141,42
2469722,142,45,"大批资源,",637,1413,1064;1056,0;4;4,步兵;战车;战车,"陆晏:步兵(raw=0,sub=6)x1415 | 孔自:战车(raw=4,sub=4)x516 | 怀寻烟:战车(raw=4,sub=6)x1762",141,42
2472432,144,1,"大批资源,有宝箱,",532,1535,1064,0;2;1,步兵;骑兵;弓弩,"毋禧煦:步兵(raw=0,sub=6)x1621 | 鄂福顺:骑兵(raw=2,sub=10)x807 | 应婉:弓弩(raw=1,sub=1)x1122",144,0
2472533,144,8,"大批资源,有宝箱,有装备,",633,1699,1064;14849;16790273,1;4;4,弓弩;战车;战车,"咸娥涉:弓弩(raw=1,sub=1)x1188 | 容冷霓:战车(raw=4,sub=10)x935 | 羊松:战车(raw=4,sub=4)x578",144,6
2468744,144,20,"大批资源,有装备,",651,1668,,0;0;2,步兵;步兵;骑兵,"别华采:步兵(raw=0,sub=6)x1431 | 洪溪:步兵(raw=0,sub=6)x1761 | 庚雯沁:骑兵(raw=2,sub=10)x897",144,18
2471148,144,29,"大批资源,有宝箱,一些宝物,",583,1500,13569,0;0;1,步兵;步兵;弓弩,"乐博:步兵(raw=0,sub=6)x1624 | 龚瑾慧:步兵(raw=0,sub=6)x1518 | 汲扬元:弓弩(raw=1,sub=1)x1237",144,24
2468331,144,31,"大批资源,有宝箱,",679,1551,,2;1;0,骑兵;弓弩;步兵,"窦妙:骑兵(raw=2,sub=10)x886 | 韶忍澜:弓弩(raw=1,sub=1)x1225 | 鄂千:步兵(raw=0,sub=6)x1569",144,30
2470070,144,41,"大批资源,有宝箱,",609,1531,14849,0;0;1,步兵;步兵;弓弩,"谈鸥冉:步兵(raw=0,sub=6)x1578 | 莫宁:步兵(raw=0,sub=6)x1548 | 宿晶:弓弩(raw=1,sub=1)x1244",144,36
2466549,145,1,"大批资源,一些宝物,",553,1544,,0;2;1,步兵;骑兵;弓弩,"空悌:步兵(raw=0,sub=6)x1657 | 薛昶顺:骑兵(raw=2,sub=10)x838 | 俞升:弓弩(raw=1,sub=1)x1205",144,0
2468690,145,6,"大批资源,有宝箱,",547,1688,,0;0;1,步兵;步兵;弓弩,"宿畅:步兵(raw=0,sub=6)x1542 | 夏颖:步兵(raw=0,sub=6)x1742 | 卓谙淼:弓弩(raw=1,sub=1)x1135",144,6
2472385,145,15,"大批资源,有宝箱,",635,1448,13570;13570,4;2;2,战车;骑兵;骑兵,"司徒卉:战车(raw=4,sub=4)x519 | 陆雅:骑兵(raw=2,sub=10)x935 | 滕奕:骑兵(raw=2,sub=10)x785",144,12
2468393,145,32,"大批资源,有宝箱,",518,1454,14849;1064,2;1;2,骑兵;弓弩;骑兵,"姚穹:骑兵(raw=2,sub=10)x882 | 濮阳喷嫒:弓弩(raw=1,sub=1)x1112 | 齐冀旋:骑兵(raw=2,sub=10)x823",144,30
2468832,146,10,"大批资源,有宝箱,",598,1563,,2;2;1,骑兵;骑兵;弓弩,"宿开修:骑兵(raw=2,sub=10)x771 | 隆圣韶:骑兵(raw=2,sub=10)x793 | 巴颀晋:弓弩(raw=1,sub=1)x1135",144,6
2472908,146,44,"大批资源,有宝箱,一些宝物,",647,1487,14849,2;0;4,骑兵;步兵;战车,"熊定:骑兵(raw=2,sub=10)x939 | 万牙:步兵(raw=0,sub=6)x1400 | 翁之冷:战车(raw=4,sub=1)x1219",144,42
2472607,147,6,"大批资源,有宝箱,",584,1562,,1;0;1,弓弩;步兵;弓弩,"轩辕瑶仙:弓弩(raw=1,sub=1)x1156 | 郑元翰:步兵(raw=0,sub=6)x1423 | 相望彩:弓弩(raw=1,sub=1)x1197",147,6
2469123,147,8,"大批资源,有装备,",527,1502,,1;4;4,弓弩;战车;战车,"丰柳馨:弓弩(raw=1,sub=1)x1216 | 台简:战车(raw=4,sub=4)x538 | 鱼利欣:战车(raw=4,sub=10)x931",147,6
2470858,147,35,"大批资源,有装备,",638,1563,1064,1;0;1,弓弩;步兵;弓弩,"詹迎发:弓弩(raw=1,sub=1)x1100 | 朱醒:步兵(raw=0,sub=6)x1506 | 太叔焱鸿:弓弩(raw=1,sub=1)x1169",147,30
2471831,148,11,"大批资源,有宝箱,",665,1579,1064,4;0;2,战车;步兵;骑兵,"钮访临:战车(raw=4,sub=4)x578 | 经贞念:步兵(raw=0,sub=6)x1551 | 范宏:骑兵(raw=2,sub=10)x779",147,6
2467015,148,30,"大批资源,",634,1489,1064;1064,0;4;0,步兵;战车;步兵,"祁以:步兵(raw=0,sub=6)x1539 | 戴诩:战车(raw=4,sub=10)x847 | 狄勤:步兵(raw=0,sub=6)x1666",147,30
2467252,148,41,"大批资源,有宝箱,",652,1659,,0;2;2,步兵;骑兵;骑兵,"公良奇健:步兵(raw=0,sub=6)x1592 | 师越发:骑兵(raw=2,sub=10)x896 | 阮渺:骑兵(raw=2,sub=10)x913",147,36
2468004,150,32,"大批资源,有宝箱,",516,1680,,1;4;2,弓弩;战车;骑兵,"冉松晓:弓弩(raw=1,sub=1)x1201 | 别柳:战车(raw=4,sub=10)x814 | 宓庆波:骑兵(raw=2,sub=10)x883",150,30
2466570,150,44,"大批资源,有宝箱,有装备,",627,1621,1064,4;0;0,战车;步兵;步兵,"席玉:战车(raw=4,sub=6)x1626 | 余复温:步兵(raw=0,sub=6)x1759 | 台空:步兵(raw=0,sub=6)x1587",150,42
2468091,150,55,"大批资源,",561,1472,,0;2;2,步兵;骑兵;骑兵,"郗翼年:步兵(raw=0,sub=6)x1680 | 席巧葱:骑兵(raw=2,sub=10)x798 | 越人:骑兵(raw=2,sub=10)x780",150,54
2472490,151,4,"大批资源,有宝箱,一些宝物,",539,1441,1064;13570,1;1;0,弓弩;弓弩;步兵,"司空闻:弓弩(raw=1,sub=1)x1119 | 申屠松豇:弓弩(raw=1,sub=1)x1136 | 司空无人:步兵(raw=0,sub=6)x1545",150,0
2467440,151,10,"大批资源,有装备,",633,1620,,1;2;0,弓弩;骑兵;步兵,"胡丽:弓弩(raw=1,sub=1)x1176 | 支听:骑兵(raw=2,sub=10)x901 | 暴琪:步兵(raw=0,sub=6)x1573",150,6
2469910,151,13,"大批资源,有宝箱,一些宝物,",593,1511,3073;13569,4;1;2,战车;弓弩;骑兵,"郑卓汉:战车(raw=4,sub=1)x1196 | 屈默空:弓弩(raw=1,sub=1)x1255 | 诸晔:骑兵(raw=2,sub=10)x892",150,12
2469018,151,48,"大批资源,有宝箱,",524,1524,,0;0;4,步兵;步兵;战车,"梁蕴:步兵(raw=0,sub=6)x1498 | 咸彤觅:步兵(raw=0,sub=6)x1624 | 漆雕沉:战车(raw=4,sub=6)x1475",150,48
2468134,152,6,"大批资源,",630,1670,,4;2;4,战车;骑兵;战车,"鞠晗:战车(raw=4,sub=10)x856 | 公羊鹤河:骑兵(raw=2,sub=10)x818 | 狄无:战车(raw=4,sub=1)x1235",150,6
2466743,152,54,"大批资源,有宝箱,有装备,",502,1662,1064;16779009,4;1;4,战车;弓弩;战车,"解惠:战车(raw=4,sub=6)x1631 | 戈柳驰:弓弩(raw=1,sub=1)x1203 | 濮阳凡:战车(raw=4,sub=1)x1177",150,54
2468077,153,9,"大批资源,",529,1592,,1;0;4,弓弩;步兵;战车,"祝沁:弓弩(raw=1,sub=1)x1261 | 牛璧:步兵(raw=0,sub=6)x1573 | 傅友姮:战车(raw=4,sub=4)x572",153,6
2471760,153,13,"大批资源,",656,1526,,1;0;1,弓弩;步兵;弓弩,"孔牙歌:弓弩(raw=1,sub=1)x1123 | 叶幼:步兵(raw=0,sub=6)x1743 | 沙虎:弓弩(raw=1,sub=1)x1253",153,12
2467347,153,20,"大批资源,",535,1575,1064,4;0;2,战车;步兵;骑兵,"颜懋:战车(raw=4,sub=1)x1286 | 乌淑杉:步兵(raw=0,sub=6)x1800 | 宁溪彤:骑兵(raw=2,sub=10)x817",153,18
2467926,153,29,"大批资源,有宝箱,",647,1583,1064,4;1;4,战车;弓弩;战车,"成绪:战车(raw=4,sub=4)x546 | 太叔琛:弓弩(raw=1,sub=1)x1244 | 戎曦:战车(raw=4,sub=6)x1762",153,24
2471602,153,45,"大批资源,",642,1481,1064,2;4;1,骑兵;战车;弓弩,"那亦丹:骑兵(raw=2,sub=10)x807 | 乐正胤皓:战车(raw=4,sub=4)x559 | 冷倩芬:弓弩(raw=1,sub=1)x1251",153,42
2469343,154,14,"大批资源,有装备,",580,1401,,4;2;2,战车;骑兵;骑兵,"侯心吟:战车(raw=4,sub=4)x534 | 宰宛梅:骑兵(raw=2,sub=10)x768 | 田柏辐:骑兵(raw=2,sub=10)x776",153,12
2473038,154,29,"大批资源,",584,1669,1064;1064,4;4;1,战车;战车;弓弩,"王纶:战车(raw=4,sub=6)x1419 | 岑嫒舟:战车(raw=4,sub=10)x773 | 翁琛溪:弓弩(raw=1,sub=1)x1185",153,24
2471655,154,38,"大批资源,",529,1492,1064,0;4;0,步兵;战车;步兵,"祁子:步兵(raw=0,sub=6)x1678 | 何民:战车(raw=4,sub=1)x1246 | 蒲笛:步兵(raw=0,sub=6)x1704",153,36
2470384,154,44,"大批资源,",565,1401,1064;1064,4;4;4,战车;战车;战车,"施群溪:战车(raw=4,sub=1)x1284 | 卞季霁:战车(raw=4,sub=6)x1648 | 段沛:战车(raw=4,sub=4)x528",153,42
2468922,155,10,"大批资源,有宝箱,有装备,",636,1424,14849,0;0;4,步兵;步兵;战车,"汲高:步兵(raw=0,sub=6)x1557 | 红巧奇:步兵(raw=0,sub=6)x1526 | 路洁芬:战车(raw=4,sub=10)x760",153,6
2469671,156,23,"大批资源,",697,1406,,2;2;4,骑兵;骑兵;战车,"广悌:骑兵(raw=2,sub=10)x854 | 骆游昱:骑兵(raw=2,sub=10)x828 | 闵锦:战车(raw=4,sub=1)x1299",156,18
2467904,156,33,"大批资源,有宝箱,",633,1537,14849,4;1;1,战车;弓弩;弓弩,"边冰宇:战车(raw=4,sub=6)x1785 | 殷秀:弓弩(raw=1,sub=1)x1156 | 支文:弓弩(raw=1,sub=1)x1126",156,30
2468951,157,5,"大批资源,",656,1416,1064,4;4;1,战车;战车;弓弩,"孔新:战车(raw=4,sub=1)x1280 | 常倩碧:战车(raw=4,sub=4)x541 | 屈盼澜:弓弩(raw=1,sub=1)x1298",156,0
2469677,157,11,"大批资源,有装备,",503,1416,1064,1;0;2,弓弩;步兵;骑兵,"上官海:弓弩(raw=1,sub=1)x1178 | 郜希芹:步兵(raw=0,sub=6)x1536 | 支怜:骑兵(raw=2,sub=10)x785",156,6
2472056,157,32,"大批资源,有宝箱,",622,1537,14849,1;1;4,弓弩;弓弩;战车,"堵怡:弓弩(raw=1,sub=1)x1139 | 和丰浦:弓弩(raw=1,sub=1)x1130 | 廖奇:战车(raw=4,sub=4)x579",156,30
2471150,157,42,"大批资源,有宝箱,",612,1612,1064,2;4;2,骑兵;战车;骑兵,"包笑:骑兵(raw=2,sub=10)x820 | 边颜:战车(raw=4,sub=4)x580 | 毛彩:骑兵(raw=2,sub=10)x873",156,42
2472777,158,23,"大批资源,有宝箱,有装备,",526,1650,16779265,4;0;0,战车;步兵;步兵,"蓝代:战车(raw=4,sub=4)x543 | 鲁豇炫:步兵(raw=0,sub=6)x1742 | 廉心洁:步兵(raw=0,sub=6)x1556",156,18
2470461,158,44,"大批资源,有宝箱,",623,1578,1064,4;4;0,战车;战车;步兵,"吕羽方:战车(raw=4,sub=6)x1452 | 曲溪秀:战车(raw=4,sub=4)x582 | 申唱:步兵(raw=0,sub=6)x1655",156,42
2469823,159,7,"大批资源,",686,1496,1064,2;2;1,骑兵;骑兵;弓弩,"充歌:骑兵(raw=2,sub=10)x867 | 井千佑:骑兵(raw=2,sub=10)x783 | 屠曦:弓弩(raw=1,sub=1)x1102",159,6
2469457,159,16,"大批资源,有宝箱,",501,1417,14849,0;4;2,步兵;战车;骑兵,"欧阳英翔:步兵(raw=0,sub=6)x1716 | 唐溥礼:战车(raw=4,sub=4)x549 | 荀杉:骑兵(raw=2,sub=10)x865",159,12
2470159,159,24,"大批资源,有宝箱,",535,1600,1064,4;2;4,战车;骑兵;战车,"党吉:战车(raw=4,sub=10)x919 | 孙洁:骑兵(raw=2,sub=10)x779 | 家秀:战车(raw=4,sub=1)x1166",159,24
2469143,159,28,"大批资源,有宝箱,",687,1524,,4;2;4,战车;骑兵;战车,"宓尚:战车(raw=4,sub=1)x1212 | 金冠:骑兵(raw=2,sub=10)x821 | 伊土仙:战车(raw=4,sub=4)x542",159,24
2471078,159,43,"大批资源,有宝箱,",679,1570,,2;4;2,骑兵;战车;骑兵,"蓬从魂:骑兵(raw=2,sub=10)x891 | 荀偲新:战车(raw=4,sub=4)x517 | 干之童:骑兵(raw=2,sub=10)x897",159,42
2472175,160,14,"大批资源,",565,1485,,0;2;2,步兵;骑兵;骑兵,"詹智:步兵(raw=0,sub=6)x1675 | 夔同寒:骑兵(raw=2,sub=10)x863 | 仲长玥:骑兵(raw=2,sub=10)x922",159,12
2467488,160,22,"大批资源,",657,1660,,2;0;0,骑兵;步兵;步兵,"相问:骑兵(raw=2,sub=10)x802 | 郦木树:步兵(raw=0,sub=6)x1738 | 西门颖芙:步兵(raw=0,sub=6)x1742",159,18
2466561,160,27,"大批资源,",576,1489,1064;1064,0;0;1,步兵;步兵;弓弩,"米与析:步兵(raw=0,sub=6)x1682 | 国冷雅:步兵(raw=0,sub=6)x1748 | 凌潍涵:弓弩(raw=1,sub=1)x1258",159,24
2469836,160,44,"大批资源,",686,1532,1064,4;0;0,战车;步兵;步兵,"文艾:战车(raw=4,sub=1)x1151 | 宗正曦:步兵(raw=0,sub=6)x1580 | 单穰策:步兵(raw=0,sub=6)x1769",159,42
2467224,161,7,"大批资源,有宝箱,有装备,",681,1612,14849,1;4;4,弓弩;战车;战车,"宋薇旋:弓弩(raw=1,sub=1)x1231 | 安枫举:战车(raw=4,sub=6)x1760 | 羿昊:战车(raw=4,sub=10)x938",159,6
2468308,162,0,"大批资源,有宝箱,",636,1560,,4;0;4,战车;步兵;战车,"顾资琦:战车(raw=4,sub=4)x564 | 俞颖:步兵(raw=0,sub=6)x1419 | 宫碧:战车(raw=4,sub=10)x785",162,0
2467656,162,6,"大批资源,",608,1428,,4;0;0,战车;步兵;步兵,"顾策:战车(raw=4,sub=10)x775 | 勾凌:步兵(raw=0,sub=6)x1782 | 梁信倪:步兵(raw=0,sub=6)x1704",162,6
2466928,162,17,"大批资源,有宝箱,",663,1470,13569,0;0;1,步兵;步兵;弓弩,"温童:步兵(raw=0,sub=6)x1799 | 萧黛:步兵(raw=0,sub=6)x1613 | 柳浚:弓弩(raw=1,sub=1)x1254",162,12
2468591,162,34,"大批资源,有宝箱,一些宝物,",645,1641,14849,2;2;4,骑兵;骑兵;战车,"申屠玥玥:骑兵(raw=2,sub=10)x938 | 苏红:骑兵(raw=2,sub=10)x925 | 李蕊柳:战车(raw=4,sub=6)x1416",162,30
2467690,163,0,"大批资源,有宝箱,",581,1411,13569,2;4;4,骑兵;战车;战车,"家雪实:骑兵(raw=2,sub=10)x922 | 松北:战车(raw=4,sub=4)x500 | 师醒:战车(raw=4,sub=4)x541",162,0
2470962,163,30,"大批资源,有宝箱,",651,1675,,0;4;0,步兵;战车;步兵,"薄念:步兵(raw=0,sub=6)x1606 | 查果:战车(raw=4,sub=10)x925 | 邢迎:步兵(raw=0,sub=6)x1487",162,30
2472620,163,48,"大批资源,",529,1532,,4;4;4,战车;战车;战车,"齐彤鹏:战车(raw=4,sub=6)x1445 | 喻杰典:战车(raw=4,sub=4)x580 | 雷强工:战车(raw=4,sub=1)x1225",162,48
2467888,164,7,"大批资源,有宝箱,有装备,",691,1573,1064;16785409,0;2;2,步兵;骑兵;骑兵,"柴曦逸:步兵(raw=0,sub=6)x1717 | 仲游:骑兵(raw=2,sub=10)x900 | 仲长德福:骑兵(raw=2,sub=10)x875",162,6
2469049,164,19,"大批资源,有宝箱,",541,1622,1064;14849,0;0;1,步兵;步兵;弓弩,"谢发程:步兵(raw=0,sub=6)x1582 | 梅丽向:步兵(raw=0,sub=6)x1777 | 景经玉:弓弩(raw=1,sub=1)x1280",162,18
2470300,164,22,"大批资源,",501,1559,1064;1064,4;2;2,战车;骑兵;骑兵,"闵能:战车(raw=4,sub=4)x509 | 万月舟:骑兵(raw=2,sub=10)x790 | 彭绍刚:骑兵(raw=2,sub=10)x873",162,18
2470122,164,46,"大批资源,有宝箱,",544,1574,1064,4;2;1,战车;骑兵;弓弩,"储斯翼:战车(raw=4,sub=4)x548 | 卓浦:骑兵(raw=2,sub=10)x804 | 池颂:弓弩(raw=1,sub=1)x1279",162,42
2470606,165,13,"大批资源,有宝箱,",630,1590,,4;1;4,战车;弓弩;战车,"牛煊:战车(raw=4,sub=10)x773 | 相里荫:弓弩(raw=1,sub=1)x1105 | 钟离河:战车(raw=4,sub=10)x819",165,12
2470712,165,22,"大批资源,有宝箱,",623,1639,1064;13570,2;1;2,骑兵;弓弩;骑兵,"曾君化:骑兵(raw=2,sub=10)x899 | 弘诩烨:弓弩(raw=1,sub=1)x1204 | 邵慧丝:骑兵(raw=2,sub=10)x911",165,18
2471317,165,24,"大批资源,有宝箱,",505,1685,,4;0;4,战车;步兵;战车,"怀璨:战车(raw=4,sub=4)x577 | 庚蕊:步兵(raw=0,sub=6)x1629 | 蒋烁清:战车(raw=4,sub=4)x505",165,24
2469186,165,52,"大批资源,有宝箱,",514,1522,14849,0;0;0,步兵;步兵;步兵,"鄂实:步兵(raw=0,sub=6)x1617 | 荀秋唱:步兵(raw=0,sub=6)x1539 | 漆雕天旎:步兵(raw=0,sub=6)x1504",165,48
2470929,166,2,"大批资源,有宝箱,",560,1481,,0;4;1,步兵;战车;弓弩,"充楠惠:步兵(raw=0,sub=6)x1631 | 山庆:战车(raw=4,sub=1)x1192 | 吉锵:弓弩(raw=1,sub=1)x1243",165,0
2468392,166,9,"大批资源,",638,1671,,1;2;2,弓弩;骑兵;骑兵,"雍胤慈:弓弩(raw=1,sub=1)x1280 | 牛仙姮:骑兵(raw=2,sub=10)x885 | 酆曼:骑兵(raw=2,sub=10)x829",165,6
2470713,166,20,"大批资源,",560,1485,,0;4;4,步兵;战车;战车,"丁筠:步兵(raw=0,sub=6)x1475 | 牛翮:战车(raw=4,sub=4)x538 | 蒲全峻:战车(raw=4,sub=4)x543",165,18
2472869,166,55,"大批资源,",669,1406,,4;1;4,战车;弓弩;战车,"易璧:战车(raw=4,sub=6)x1652 | 查弼:弓弩(raw=1,sub=1)x1191 | 傅昂冷:战车(raw=4,sub=4)x596",165,54
2472563,167,17,"大批资源,",673,1546,,1;1;4,弓弩;弓弩;战车,"茅旋:弓弩(raw=1,sub=1)x1210 | 文方:弓弩(raw=1,sub=1)x1225 | 赫连莹:战车(raw=4,sub=4)x504",165,12
2468448,167,37,"大批资源,有宝箱,",682,1520,1064,4;4;2,战车;战车;骑兵,"习笛:战车(raw=4,sub=6)x1463 | 都洁:战车(raw=4,sub=10)x918 | 陆元熙:骑兵(raw=2,sub=10)x806",165,36
2472402,167,49,"大批资源,有宝箱,有装备,",500,1566,14849,4;2;2,战车;骑兵;骑兵,"史鑫驰:战车(raw=4,sub=1)x1189 | 孔龙瑾:骑兵(raw=2,sub=10)x866 | 羊亦宾:骑兵(raw=2,sub=10)x810",165,48
2469164,168,8,"大批资源,有宝箱,",644,1613,1064,2;4;1,骑兵;战车;弓弩,"姬魂璧:骑兵(raw=2,sub=10)x910 | 濮栩坚:战车(raw=4,sub=4)x563 | 耿昶:弓弩(raw=1,sub=1)x1257",168,6
2468283,168,9,"大批资源,",502,1426,,4;4;2,战车;战车;骑兵,"花玮:战车(raw=4,sub=4)x599 | 雷斌原:战车(raw=4,sub=1)x1249 | 淳于春:骑兵(raw=2,sub=10)x855",168,6
2467451,168,38,"大批资源,",651,1611,1064,2;2;2,骑兵;骑兵;骑兵,"麻朝:骑兵(raw=2,sub=10)x828 | 时萱蝶:骑兵(raw=2,sub=10)x851 | 阎鸿鑫:骑兵(raw=2,sub=10)x861",168,36
2469743,168,48,"大批资源,",590,1475,,4;4;0,战车;战车;步兵,"霍菱谷:战车(raw=4,sub=4)x554 | 鲁实:战车(raw=4,sub=4)x589 | 姜江:步兵(raw=0,sub=6)x1690",168,48
2472744,169,13,"大批资源,",509,1621,,4;0;4,战车;步兵;战车,"储萍:战车(raw=4,sub=4)x516 | 于偲家:步兵(raw=0,sub=6)x1773 | 宣光:战车(raw=4,sub=10)x789",168,12
2468446,169,22,"大批资源,有宝箱,",584,1691,,0;1;4,步兵;弓弩;战车,"贡茵:步兵(raw=0,sub=6)x1411 | 怀容楠:弓弩(raw=1,sub=1)x1189 | 杭立:战车(raw=4,sub=4)x513",168,18
2469070,169,45,"大批资源,有宝箱,",637,1552,,2;4;2,骑兵;战车;骑兵,"弓洽:骑兵(raw=2,sub=10)x849 | 焦自:战车(raw=4,sub=10)x864 | 东方程:骑兵(raw=2,sub=10)x836",168,42
2469766,170,4,"大批资源,",694,1694,,4;2;1,战车;骑兵;弓弩,"乌悟:战车(raw=4,sub=4)x513 | 柴皓进:骑兵(raw=2,sub=10)x787 | 陶钧勇:弓弩(raw=1,sub=1)x1167",168,0
2469427,170,40,"大批资源,",675,1541,1064,0;1;4,步兵;弓弩;战车,"鲍曼千:步兵(raw=0,sub=6)x1534 | 祝容夜:弓弩(raw=1,sub=1)x1275 | 尚萍枫:战车(raw=4,sub=10)x887",168,36
2472267,170,46,"大批资源,有宝箱,",672,1402,14849;1064,1;4;0,弓弩;战车;步兵,"柴青:弓弩(raw=1,sub=1)x1226 | 郏作问:战车(raw=4,sub=4)x520 | 邓虞:步兵(raw=0,sub=6)x1453",168,42
2466712,171,9,"大批资源,",553,1505,1064,2;2;4,骑兵;骑兵;战车,"陈闻:骑兵(raw=2,sub=10)x875 | 倪宛虹:骑兵(raw=2,sub=10)x803 | 司寇怡:战车(raw=4,sub=1)x1216",171,6
2470766,171,33,"大批资源,有宝箱,有装备,",689,1699,14849,1;2;0,弓弩;骑兵;步兵,"鲁亦:弓弩(raw=1,sub=1)x1264 | 戴时璐:骑兵(raw=2,sub=10)x926 | 吴映瑜:步兵(raw=0,sub=6)x1761",171,30
2467287,172,52,"大批资源,有装备,",648,1547,16779009,2;1;2,骑兵;弓弩;骑兵,"荣歌:骑兵(raw=2,sub=10)x848 | 蓟丽宇:弓弩(raw=1,sub=1)x1178 | 黎旻:骑兵(raw=2,sub=10)x905",171,48
2469293,173,1,"大批资源,有宝箱,",622,1605,14849;1064,2;4;4,骑兵;战车;战车,"胡母豇清:骑兵(raw=2,sub=10)x795 | 翟彦乾:战车(raw=4,sub=1)x1256 | 朱尚:战车(raw=4,sub=4)x550",171,0
2472971,173,13,"大批资源,",667,1414,,2;2;2,骑兵;骑兵;骑兵,"湛发:骑兵(raw=2,sub=10)x807 | 范娇雪:骑兵(raw=2,sub=10)x777 | 全海:骑兵(raw=2,sub=10)x922",171,12
2469852,173,14,"大批资源,有宝箱,",695,1456,14849,4;1;0,战车;弓弩;步兵,"逄雯家:战车(raw=4,sub=10)x852 | 司慕菡:弓弩(raw=1,sub=1)x1192 | 钱宇:步兵(raw=0,sub=6)x1683",171,12
2469676,173,24,"大批资源,有宝箱,",623,1507,14849,4;1;4,战车;弓弩;战车,"邱仁慈:战车(raw=4,sub=4)x562 | 谷葱实:弓弩(raw=1,sub=1)x1233 | 江怀忆:战车(raw=4,sub=4)x555",171,24
2471816,173,26,"大批资源,",507,1553,1064,0;4;0,步兵;战车;步兵,"国存:步兵(raw=0,sub=6)x1437 | 毋冷卿:战车(raw=4,sub=6)x1548 | 禄熙枫:步兵(raw=0,sub=6)x1609",171,24
2471084,173,49,"大批资源,",506,1609,,0;1;4,步兵;弓弩;战车,"冷惠:步兵(raw=0,sub=6)x1747 | 裴简轩:弓弩(raw=1,sub=1)x1134 | 梁自靖:战车(raw=4,sub=6)x1534",171,48
2470495,174,27,"大批资源,",625,1579,1064,2;4;0,骑兵;战车;步兵,"孙谊涤:骑兵(raw=2,sub=10)x848 | 司马之淑:战车(raw=4,sub=6)x1633 | 陆莫:步兵(raw=0,sub=6)x1458",174,24
