item_id,name,type,type_label,desc,effect_ids,effect_summary,is_package_or_box,has_probability_text,mall_good_ids,mall_summary,dynamic_evidence,tail_len,offset,tail_hex_prefix
535,邹夫人碎片,5,任务物品,邹夫人碎片,,,,,,,,24,0x1022d,ffff000003e7002f9100ffff000000000000000000000000
536,步练师碎片,5,任务物品,步练师碎片,,,,,,,,24,0x1026b,ffff000003e7002f8600ffff000000000000000000000000
537,樊夫人碎片,5,任务物品,樊夫人碎片,,,,,,,,24,0x102a9,ffff000003e7002f8900ffff000000000000000000000000
538,孙策碎片,5,任务物品,孙策碎片,,,,,,,,24,0x102e7,ffff000003e7002f8000ffff000000000000000000000000
539,孙坚碎片,5,任务物品,孙坚碎片,,,,,,,,24,0x1031f,ffff000003e7002f8100ffff000000000000000000000000
540,庞德公碎片,5,任务物品,庞德公碎片,,,,,,,,24,0x10357,ffff000003e7002f8200ffff000000000000000000000000
541,伏后碎片,5,任务物品,伏后碎片,,,,,,,,24,0x10395,ffff000003e7002f8300ffff000000000000000000000000
542,神将碎片,5,任务物品,神将碎片,,,,,,,,24,0x103cd,ffff000003e7002fa000ffff000000000000000000000000
543,金钻山贼宝箱,3,礼包/宝箱/资源包,金钻专供，使用自动消灭山贼功能，有几率获得。#probability#开启的道具概率如下：\n功能性道具 29.14%\n加速类道具 41.14%\n增益性道具 18.74%\n资产类道具 8.95%\n材料 1.74%\n任务道具 0.29%,,,是,是,,,,170,0x10405,ffff00000063012feb01ffff00000000000000000204010a0101021c0016010bc1000c0104f000200104e4018f0102ef004c0101f500000101f5000d0101f500
544,滑头称号宝箱,3,礼包/宝箱/资源包,打开可获得滑头称号！,,,是,,,,,28,0x105b1,ffff00000009012fec00ffff00000000000000000110000130000000
545,寨主称号宝箱,3,礼包/宝箱/资源包,打开可获得寨主称号！,,,是,,,,,28,0x10605,ffff00000009012fec00ffff00000000000000000110000131000000
546,福星称号宝箱,3,礼包/宝箱/资源包,打开可获得福星称号！,,,是,,,,,28,0x10659,ffff00000009012fec00ffff00000000000000000110000132000000
547,学士称号宝箱,3,礼包/宝箱/资源包,打开可获得学士称号！,,,是,,,,,28,0x106ad,ffff00000009012fec00ffff00000000000000000110000133000000
548,先锋称号宝箱,3,礼包/宝箱/资源包,打开可获得先锋称号！,,,是,,,,,28,0x10701,ffff00000009012fec00ffff00000000000000000110000135000000
549,护军称号宝箱,3,礼包/宝箱/资源包,打开可获得护军称号！,,,是,,,,,28,0x10755,ffff00000009012fec00ffff00000000000000000110000136000000
550,破军称号宝箱,3,礼包/宝箱/资源包,打开可获得破军称号！,,,是,,,,,28,0x107a9,ffff00000009012fec00ffff00000000000000000110000137000000
551,猛将称号宝箱,3,礼包/宝箱/资源包,打开可获得猛将称号！,,,是,,,,,28,0x107fd,ffff00000009012fec00ffff00000000000000000110000138000000
552,贪狼称号宝箱,3,礼包/宝箱/资源包,打开可获得贪狼称号！,,,是,,,,,28,0x10851,ffff00000009012fec00ffff00000000000000000110000139000000
553,财主称号宝箱,3,礼包/宝箱/资源包,打开可获得财主称号！,,,是,,,,,29,0x108a5,ffff00000009012fec00ffff0000000000000000011000023130000000
554,地主称号宝箱,3,礼包/宝箱/资源包,打开可获得地主称号！,,,是,,,,,29,0x108fa,ffff00000009012fec00ffff0000000000000000011000023131000000
555,名士称号宝箱,3,礼包/宝箱/资源包,打开可获得名士称号！,,,是,,,,,29,0x1094f,ffff00000009012fec00ffff0000000000000000011000023132000000
556,劳模称号宝箱,3,礼包/宝箱/资源包,打开可获得劳模称号！,,,是,,,,,29,0x109a4,ffff00000009012fec00ffff0000000000000000011000023133000000
557,善人称号宝箱,3,礼包/宝箱/资源包,打开可获得善人称号！,,,是,,,,,29,0x109f9,ffff00000009012fec00ffff0000000000000000011000023134000000
558,明君称号宝箱,3,礼包/宝箱/资源包,打开可获得明君称号！,,,是,,,,,29,0x10a4e,ffff00000009012fec00ffff0000000000000000011000023135000000
559,贤君称号宝箱,3,礼包/宝箱/资源包,打开可获得贤君称号！,,,是,,,,,29,0x10aa3,ffff00000009012fec00ffff0000000000000000011000023136000000
560,达人称号宝箱,3,礼包/宝箱/资源包,打开可获得达人称号！,,,是,,,,,29,0x10af8,ffff00000009012fec00ffff0000000000000000011000023137000000
561,无双称号宝箱,3,礼包/宝箱/资源包,打开可获得无双称号！,,,是,,,,,29,0x10b4d,ffff00000009012fec00ffff0000000000000000011000023138000000
562,宗师称号宝箱,3,礼包/宝箱/资源包,打开可获得宗师称号！,,,是,,,,,29,0x10ba2,ffff00000009012fec00ffff0000000000000000011000023139000000
563,神工称号宝箱,3,礼包/宝箱/资源包,打开可获得神工称号！,,,是,,,,,29,0x10bf7,ffff00000009012fec00ffff0000000000000000011000023230000000
564,枭雄称号宝箱,3,礼包/宝箱/资源包,打开可获得枭雄称号！,,,是,,,,,29,0x10c4c,ffff00000009012fec00ffff0000000000000000011000023231000000
565,霸主称号宝箱,3,礼包/宝箱/资源包,打开可获得霸主称号！,,,是,,,,,29,0x10ca1,ffff00000009012fec00ffff0000000000000000011000023232000000
566,武圣称号宝箱,3,礼包/宝箱/资源包,打开可获得武圣称号！,,,是,,,,,29,0x10cf6,ffff00000009012fec00ffff0000000000000000011000023333000000
567,飞将称号宝箱,3,礼包/宝箱/资源包,打开可获得飞将称号！,,,是,,,,,29,0x10d4b,ffff00000009012fec00ffff0000000000000000011000023334000000
568,大神称号宝箱,3,礼包/宝箱/资源包,打开可获得大神称号！,,,是,,,,,29,0x10da0,ffff00000009012fec00ffff0000000000000000011000023335000000
569,天子称号宝箱,3,礼包/宝箱/资源包,打开可获得天子称号！,,,是,,,,,29,0x10df5,ffff00000009012fec00ffff0000000000000000011000023336000000
570,军师称号宝箱,3,礼包/宝箱/资源包,打开可获得军师称号！,,,是,,,,,29,0x10e4a,ffff00000009012fec00ffff0000000000000000011000023337000000
571,暴君称号宝箱,3,礼包/宝箱/资源包,打开可获得暴君称号！,,,是,,,,,29,0x10e9f,ffff00000009012fec00ffff0000000000000000011000023338000000
572,卧龙称号宝箱,3,礼包/宝箱/资源包,打开可获得卧龙称号！,,,是,,,,,29,0x10ef4,ffff00000009012fec00ffff0000000000000000011000023339000000
573,凤雏称号宝箱,3,礼包/宝箱/资源包,打开可获得凤雏称号！,,,是,,,,,29,0x10f49,ffff00000009012fec00ffff0000000000000000011000023430000000
574,冢虎称号宝箱,3,礼包/宝箱/资源包,打开可获得冢虎称号！,,,是,,,,,29,0x10f9e,ffff00000009012fec00ffff0000000000000000011000023431000000
575,疾风符,0,普通/功能道具,疾如风，徐如林！提升军队攻击速度5%，持续24小时！,44,"effect#44 提升军队的攻击速度5%,持续24小时. params=[5, 24]",,,169,cat1/p1/good169/价1=30/价2=300,,35,0x10ff3,00000000006301306b01ffff0000000000000001002c02000000050000001800000000
576,大疾风符,0,普通/功能道具,追风逐影，迅疾如雷！迅速提升军队攻击速度10%，持续24小时！,44,"effect#44 提升军队的攻击速度10%,持续24小时. params=[10, 24]",,,170,cat1/p1/good170/价1=200/价2=0,,35,0x1106d,00000000006301306c01ffff0000000000000001002c020000000a0000001800000000
577,天罡北斗,0,普通/功能道具,全面启动玄门阵法，瞬间提升军队攻击速度15%，持续24小时！,44,"effect#44 提升军队的攻击速度15%,持续24小时. params=[15, 24]",,,185,cat6/p3/good185/价1=600/价2=0,,35,0x110f7,00000000006301306d01ffff0000000000000001002c020000000f0000001800000000
578,帝王称号宝箱,3,礼包/宝箱/资源包,打开可获得帝王称号！,,,是,,,,,29,0x1117e,ffff00000009012fec00ffff0000000000000000011000023432000000
579,神捕称号宝箱,3,礼包/宝箱/资源包,打开可获得神捕称号！,,,是,,,,,29,0x111d3,ffff00000009012fec00ffff0000000000000000011000023433000000
580,称号碎片,5,任务物品,称号碎片,,,,,,,,24,0x11228,ffff000003e700307200ffff000000000000000000000000
581,文官名册,0,普通/功能道具,获取随机一名敌对玩家的文官信息,,,,,,,,24,0x11260,00110000006300ffff00ffff000000000000000000000000
582,少·献帝,3,礼包/宝箱/资源包,开启后可获得：名将--少·献帝,,,是,,,,,61,0x112b9,ffff0000000901309a00ffff0000000000000000020c010d01010e010013e5b091c2b7e78caee5b89d2c31323434322c300101001d01002c0100040000
583,少·孙权,3,礼包/宝箱/资源包,开启后可获得：名将--少·孙权,,,是,,,,,61,0x11331,ffff0000000901309900ffff0000000000000000020c010d01010e010013e5b091c2b7e5ad99e69d832c31323434312c300101001d01002c0100040000
584,少·刘备,3,礼包/宝箱/资源包,开启后可获得：名将--少·刘备,,,是,,,,,61,0x113a9,ffff0000000901309400ffff0000000000000000020c010d01010e010013e5b091c2b7e58898e5a4872c31323433362c300101001d01002c0100020000
585,少·曹操,3,礼包/宝箱/资源包,开启后可获得：名将--少·曹操,,,是,,,,,61,0x11421,ffff0000000901308e00ffff0000000000000000020c010d01010e010013e5b091c2b7e69bb9e6938d2c31323433302c300101001d01002c0100020000
586,少·关羽,3,礼包/宝箱/资源包,开启后可获得：名将--少·关羽,,,是,,,,,61,0x11499,ffff0000000901309200ffff0000000000000000020c010d01010e010013e5b091c2b7e585b3e7bebd2c31323433342c300101001d01002c0100020000
587,木桶,0,普通/功能道具,有些老旧的小木桶，使用后可恢复3点健康值，冷却时间30分钟，每次可购买1个,,,,,,,,24,0x11511,00100000006300302500ffff000000000000000000000000
588,海棠种子,0,普通/功能道具,可在种植园中培育海棠,,,,,,,,24,0x1159e,00100000006300304100ffff000000000000000000000000
589,沙果种子,0,普通/功能道具,可在种植园中培育沙果,,,,,,,,24,0x115e8,00100000006300304200ffff000000000000000000000000
590,蟠桃种子,0,普通/功能道具,可在种植园中培育蟠桃,,,,,,,,24,0x11632,00100000006300304300ffff000000000000000000000000
591,水稻,0,普通/功能道具,可在种植园中培育水稻,,,,,,,,24,0x1167c,00100000006300303700ffff000000000000000000000000
592,苎麻,0,普通/功能道具,可在种植园中培育苎麻,,,,,,,,24,0x116c0,00100000006300303800ffff000000000000000000000000
593,葡萄,0,普通/功能道具,可在种植园中培育葡萄,,,,,,,,24,0x11704,00100000006300303900ffff000000000000000000000000
594,鹿葱,0,普通/功能道具,可在种植园中培育鹿葱,,,,,,,,24,0x11748,00100000006300303a00ffff000000000000000000000000
595,花釉梅瓶,0,普通/功能道具,制作精良的花瓶。,42,"effect#42 赏赐我方文官加8忠诚，赠送他人文官降4忠诚 params=[8, 4]",,,,,,35,0x1178c,000f0000006303304900ffff0000000000000001002a02000000080000000400000000
596,水点桃花碗,0,普通/功能道具,"漂亮的瓷碗,赏赐属下加8忠诚,赠送敌方降4忠诚",42,"effect#42 赏赐我方文官加8忠诚，赠送他人文官降4忠诚 params=[8, 4]",,,,,,35,0x117db,000f0000006303304a00ffff0000000000000001002a02000000080000000400000000
597,一箱银币,0,普通/功能道具,"满满一箱银币,赏赐属下加8忠诚,赠送敌方降4忠诚",42,"effect#42 赏赐我方文官加8忠诚，赠送他人文官降4忠诚 params=[8, 4]",是,,,,,35,0x11852,000f0000006303304b00ffff0000000000000001002a02000000080000000400000000
598,青花瓷瓶,0,普通/功能道具,"名匠所制,赏赐属下加8忠诚,赠送敌方降4忠诚",42,"effect#42 赏赐我方文官加8忠诚，赠送他人文官降4忠诚 params=[8, 4]",,,,,,35,0x118c9,000f0000006303304c00ffff0000000000000001002a02000000080000000400000000
599,缠丝玛瑙,0,普通/功能道具,"稀有的玛瑙,赏赐属下加8忠诚,赠送敌方降4忠诚",42,"effect#42 赏赐我方文官加8忠诚，赠送他人文官降4忠诚 params=[8, 4]",,,,,,35,0x1193a,000f0000006303304d00ffff0000000000000001002a02000000080000000400000000
600,紫晶洞,0,普通/功能道具,"天然紫晶矿,赏赐属下加8忠诚,赠送敌方降4忠诚",42,"effect#42 赏赐我方文官加8忠诚，赠送他人文官降4忠诚 params=[8, 4]",,,,,,35,0x119ae,000f0000006303304e00ffff0000000000000001002a02000000080000000400000000
601,双耳瓶,0,普通/功能道具,"前朝工艺巅峰,赏赐属下加8忠诚,赠送敌方降4忠诚",42,"effect#42 赏赐我方文官加8忠诚，赠送他人文官降4忠诚 params=[8, 4]",,,,,,35,0x11a1f,000f0000006303304f00ffff0000000000000001002a02000000080000000400000000
602,金佛像,0,普通/功能道具,"纯金佛像,赏赐属下加8忠诚,赠送敌方降4忠诚",42,"effect#42 赏赐我方文官加8忠诚，赠送他人文官降4忠诚 params=[8, 4]",,,,,,35,0x11a93,000f0000006303305000ffff0000000000000001002a02000000080000000400000000
603,古剑,0,普通/功能道具,锋利的古代配剑。,42,"effect#42 赏赐我方文官加12忠诚，赠送他人文官降6忠诚 params=[12, 6]",,,,,,35,0x11b01,000f0000006303305100ffff0000000000000001002a020000000c0000000600000000
604,灵芝,0,普通/功能道具,"天赐灵药,赏赐属下加12忠诚,赠送敌方降6忠诚",42,"effect#42 赏赐我方文官加12忠诚，赠送他人文官降6忠诚 params=[12, 6]",,,,,,35,0x11b4a,000f0000006303305200ffff0000000000000001002a020000000c0000000600000000
605,碧玺,0,普通/功能道具,"稀有的珍宝,赏赐属下加12忠诚,赠送敌方降6忠诚",42,"effect#42 赏赐我方文官加12忠诚，赠送他人文官降6忠诚 params=[12, 6]",,,,,,35,0x11bb6,000f0000006303305300ffff0000000000000001002a020000000c0000000600000000
606,绿松石串,0,普通/功能道具,"西域特产宝石,赏赐属下加12忠诚,赠送敌方降6忠诚",42,"effect#42 赏赐我方文官加12忠诚，赠送他人文官降6忠诚 params=[12, 6]",,,,,,35,0x11c25,000f0000006303305400ffff0000000000000001002a020000000c0000000600000000
607,水晶花,0,普通/功能道具,"水晶雕刻成的花朵,赏赐属下加12忠诚,赠送敌方降6忠诚",42,"effect#42 赏赐我方文官加12忠诚，赠送他人文官降6忠诚 params=[12, 6]",,,,,,35,0x11c9d,000f0000006303305500ffff0000000000000001002a020000000c0000000600000000
608,十全大补丸,0,普通/功能道具,"最适将士服用,赏赐属下加16忠诚,赠送敌方降8忠诚",42,"effect#42 赏赐我方文官加16忠诚，赠送他人文官降8忠诚 params=[16, 8]",,,,,,35,0x11d18,000f0000006303305600ffff0000000000000001002a02000000100000000800000000
609,三才盖碗,0,普通/功能道具,"名贵的茶具,赏赐属下加16忠诚,赠送敌方降8忠诚",42,"effect#42 赏赐我方文官加18忠诚，赠送他人文官降6忠诚 params=[18, 6]",,,,,,35,0x11d93,000f0000006303305700ffff0000000000000001002a02000000120000000600000000
610,美玉,0,普通/功能道具,"名家雕刻的美玉,赏赐属下加16忠诚,赠送敌方降8忠诚",42,"effect#42 赏赐我方文官加16忠诚，赠送他人文官降8忠诚 params=[16, 8]",,,,,,35,0x11e08,000f0000006303305800ffff0000000000000001002a02000000100000000800000000
611,翡翠玫瑰,0,普通/功能道具,"翡翠雕刻而成的玫瑰,赏赐属下加16忠诚,赠送敌方降8忠诚",42,"effect#42 赏赐我方文官加16忠诚，赠送他人文官降8忠诚 params=[16, 8]",,,,,,35,0x11e7d,000f0000006303305900ffff0000000000000001002a02000000100000000800000000
612,蓝宝石,0,普通/功能道具,稀有的天蓝色宝石。,42,"effect#42 赏赐我方文官加20忠诚，赠送他人文官降10忠诚 params=[20, 10]",,,,,,35,0x11efe,000f0000006303305a00ffff0000000000000001002a02000000140000000a00000000
613,稀有的狼皮,0,普通/功能道具,"威风且保暖,赏赐属下加20忠诚,赠送敌方降10忠诚",42,"effect#42 赏赐我方文官加20忠诚，赠送他人文官降5忠诚 params=[20, 5]",,,,,,35,0x11f4d,000f0000006303305b00ffff0000000000000001002a02000000140000000500000000
614,黑陶砚台,0,普通/功能道具,"最适赠与风雅之士,赏赐属下加20忠诚,赠送敌方降10忠诚",42,"effect#42 赏赐我方文官加20忠诚，赠送他人文官降0忠诚 params=[20, 0]",,,,,,35,0x11fc6,000f0000006303305c00ffff0000000000000001002a02000000140000000000000000
615,茜草,0,普通/功能道具,可在种植园中培育茜草,,,,,,,,24,0x12045,00100000006300303b00ffff000000000000000000000000
616,金银花,0,普通/功能道具,可在种植园中培育金银花,,,,,,,,24,0x12089,00100000006300303c00ffff000000000000000000000000
617,核桃,0,普通/功能道具,可在种植园中培育核桃,,,,,,,,24,0x120d3,00100000006300303d00ffff000000000000000000000000
618,石榴,0,普通/功能道具,可在种植园中培育石榴,,,,,,,,24,0x12117,00100000006300303e00ffff000000000000000000000000
619,蔓青,0,普通/功能道具,可在种植园中培育蔓青,,,,,,,,24,0x1215b,00100000006300303f00ffff000000000000000000000000
620,木瓜,0,普通/功能道具,可在种植园中培育木瓜,,,,,,,,24,0x1219f,00100000006300304000ffff000000000000000000000000
621,铁箍木桶,0,普通/功能道具,崭新的铁箍木桶，使用后可恢复2点健康值，冷却时间60分钟，每次可购买5个,,,,,,,,24,0x121e3,00100000006300302600ffff000000000000000000000000
622,铁桶,0,普通/功能道具,生铁打造的大水桶，使用后可恢复9点健康值，冷却时间30分钟，每次可购买1个,,,,,,,,24,0x12273,00100000006300302700ffff000000000000000000000000
623,精铁桶,0,普通/功能道具,精铁打造的大水桶，使用后可恢复6点健康值，冷却时间180分钟，每次可购买5个,,,,,,,,24,0x12300,00100000006300302c00ffff000000000000000000000000
624,木铲,0,普通/功能道具,破旧的木铲，使用后恢复1点健康值，冷却时间30分钟，每次可购买5个,,,,,,,,24,0x12391,00100000006300302900ffff000000000000000000000000
625,硬木铲,0,普通/功能道具,坚硬的木制铲子，使用后恢复可2点健康值，冷却时间60分钟，每次可购买5个,,,,,,,,24,0x12412,00100000006300302a00ffff000000000000000000000000
626,铁铲,0,普通/功能道具,破旧的铁铲子，使用后恢复4点健康值，冷却时间90分钟，每次可购买5个,,,,,,,,24,0x1249f,00100000006300302b00ffff000000000000000000000000
627,钢铲,0,普通/功能道具,精钢铸造的铲子，经久耐用，使用后可恢复6点健康值，冷却时间180分钟，每次可购买5个,,,,,,,,24,0x12523,00100000006300302800ffff000000000000000000000000
628,草木灰,0,普通/功能道具,野草烧制而成，有微量的肥力，使用后可恢复1点健康值，冷却时间30分钟，每次可购买5个,,,,,,,,24,0x125bd,00100000006300302d00ffff000000000000000000000000
629,豆箕,0,普通/功能道具,大豆脱粒后的豆茎熬制而成，肥力中等，使用后可恢复2点健康值，冷却时间60分钟，每次可购买5个,,,,,,,,24,0x1265c,00100000006300302e00ffff000000000000000000000000
630,缲蛹汁,0,普通/功能道具,收集虫蛹捣制而成的肥料，有不错的肥力，使用后可恢复4点健康值，冷却时间90分钟，每次可购买5个,,,,,,,,24,0x12704,00100000006300302f00ffff000000000000000000000000
631,骨屑,0,普通/功能道具,将生骨敲碎磨成骨粉，是上等的肥料，使用后可恢复6点健康值，冷却时间180分钟，每次可购买5个,,,,,,,,24,0x127b2,00100000006300303000ffff000000000000000000000000
632,少·赵云,3,礼包/宝箱/资源包,开启后可获得：名将--少·赵云,,,是,,,,,61,0x12858,ffff0000000901309f00ffff0000000000000000020c010d01010e010013e5b091c2b7e8b5b5e4ba912c31323434372c300101001d01002c0100020000
633,少·吕布,3,礼包/宝箱/资源包,开启后可获得：名将--少·吕布,,,是,,,,,61,0x128d0,ffff0000000901309600ffff0000000000000000020c010d01010e010013e5b091c2b7e59095e5b8832c31323433382c300101001d01002d0100020000
634,少·张飞,3,礼包/宝箱/资源包,开启后可获得：名将--少·张飞,,,是,,,,,61,0x12948,ffff0000000901309e00ffff0000000000000000020c010d01010e010013e5b091c2b7e5bca0e9a39e2c31323434362c300101001d01002d0100020000
635,少·马超,3,礼包/宝箱/资源包,开启后可获得：名将--少·马超,,,是,,,,,61,0x129c0,ffff0000000901309700ffff0000000000000000020c010d01010e010013e5b091c2b7e9a9ace8b6852c31323433392c300101001d01002d0100020000
636,军团名帖,0,普通/功能道具,军团易名之物。\n用于修改军团名称，仅限军团长使用，每次修改消耗1个。,45,effect#45  params=[],,,178,cat2/p1/good178/价1=300/价2=0,,27,0x12a38,ffff000000630030a900ffff0000000000000001002d0000000000
637,诏书,0,普通/功能道具,奉天诰命，昭告天下。\n用于修改自建国国号或者自建国名称，仅限自建国王使用，每次修改消耗1个。\n,46/47,effect#46  params=[] | effect#47  params=[],,,177,cat2/p1/good177/价1=600/价2=0,,30,0x12ac9,ffff000000630030ab00ffff0000000000000002002e00002f0000000000
638,优惠券,0,普通/功能道具,特殊道具，兑换使用,,,,,,,,24,0x12b7c,ffff000000630030aa00ffff000000000000000000000000
639,抵用券,0,普通/功能道具,特殊道具，兑换使用,,,,,,,,24,0x12bc0,ffff000000630030a800ffff000000000000000000000000
640,折扣券,0,普通/功能道具,特殊道具，兑换使用,,,,,,,,24,0x12c04,ffff000000630030ac00ffff000000000000000000000000
641,5折劵,0,普通/功能道具,特殊道具，兑换使用,,,,,,,,24,0x12c48,ffff000000630030a200ffff000000000000000000000000
642,50黄金优惠券,0,普通/功能道具,特殊道具，兑换使用,,,,,,,,24,0x12c8a,ffff000000630030a300ffff000000000000000000000000
643,100黄金优惠券,0,普通/功能道具,特殊道具，兑换使用,,,,,,,,24,0x12cd6,ffff000000630030a400ffff000000000000000000000000
644,200黄金优惠券,0,普通/功能道具,特殊道具，兑换使用,,,,,,,,24,0x12d23,ffff000000630030a500ffff000000000000000000000000
645,500黄金优惠券,0,普通/功能道具,特殊道具，兑换使用,,,,,,,,24,0x12d70,ffff000000630030a600ffff000000000000000000000000
646,1000黄金优惠券,0,普通/功能道具,特殊道具，兑换使用,,,,,,,,24,0x12dbd,ffff000000630030a700ffff000000000000000000000000
647,少·黄忠,3,礼包/宝箱/资源包,开启后可获得：名将--少·黄忠,,,是,,,,,61,0x12e0b,ffff0000000901309300ffff0000000000000000020c010d01010e010013e5b091c2b7e9bb84e5bfa02c31323433352c300101001d01002d0100010000
648,少·徐庶,3,礼包/宝箱/资源包,开启后可获得：名将--少·徐庶,,,是,,,,,61,0x12e83,ffff0000000901309c00ffff0000000000000000020c010d01010e010013e5b091c2b7e5be90e5bab62c31323434342c300101001d01002e0100000000
649,少·诸葛,3,礼包/宝箱/资源包,开启后可获得：名将--少·诸葛,,,是,,,,,61,0x12efb,ffff000000090130a100ffff0000000000000000020c010d01010e010013e5b091c2b7e8afb8e8919b2c31323434392c300101001d01002e0100040000
650,少·陆逊,3,礼包/宝箱/资源包,开启后可获得：名将--少·陆逊,,,是,,,,,61,0x12f73,ffff0000000901309500ffff0000000000000000020c010d01010e010013e5b091c2b7e99986e9808a2c31323433372c300101001d01002e0100000000
651,少·庞统,3,礼包/宝箱/资源包,开启后可获得：名将--少·庞统,,,是,,,,,61,0x12feb,ffff0000000901309800ffff0000000000000000020c010d01010e010013e5b091c2b7e5ba9ee7bb9f2c31323434302c300101001d01002e0100000000
652,少·荀彧,3,礼包/宝箱/资源包,开启后可获得：名将--少·荀彧,,,是,,,,,61,0x13063,ffff0000000901309d00ffff0000000000000000020c010d01010e010013e5b091c2b7e88d80e5bda72c31323434352c300101001d01002e0100040000
653,少·董卓,3,礼包/宝箱/资源包,开启后可获得：名将--少·董卓,,,是,,,,,61,0x130db,ffff0000000901309100ffff0000000000000000020c010d01010e010013e5b091c2b7e891a3e58d932c31323433332c300101001d01002f0100020000
654,少·周瑜,3,礼包/宝箱/资源包,开启后可获得：名将--少·周瑜,,,是,,,,,61,0x13153,ffff000000090130a000ffff0000000000000000020c010d01010e010013e5b091c2b7e591a8e7919c2c31323434382c300101001d01002f0100040000
655,少·貂蝉,3,礼包/宝箱/资源包,开启后可获得：名将--少·貂蝉,,,是,,,,,61,0x131cb,ffff0000000901309000ffff0000000000000000020c010d01010e010013e5b091c2b7e8b282e89d892c31323433322c300101001d01002f0100040000
656,少·大乔,3,礼包/宝箱/资源包,开启后可获得：名将--少·大乔,,,是,,,,,61,0x13243,ffff0000000901308f00ffff0000000000000000020c010d01010e010013e5b091c2b7e5a4a7e4b9942c31323433312c300101001d01002f0100010000
657,少·小乔,3,礼包/宝箱/资源包,开启后可获得：名将--少·小乔,,,是,,,,,61,0x132bb,ffff0000000901309b00ffff0000000000000000020c010d01010e010013e5b091c2b7e5b08fe4b9942c31323434332c300101001d01002f0100010000
658,将领碎片,5,任务物品,将领碎片,,,,,,,,24,0x13333,ffff000003e70030d500ffff000000000000000000000000
659,装备碎片,5,任务物品,装备碎片,,,,,,,,24,0x1336b,ffff000003e70030d600ffff000000000000000000000000
660,求贤令,5,任务物品,可在点将台中用来打听史诗名将，有10%几率交换获得史诗名将画册。,,,,,181,cat2/p1/good181/价1=20/价2=0,,24,0x133a3,ffff000003e702310100ffff000000000000000000000000
661,尊·曹操,3,礼包/宝箱/资源包,开启后可获得：名将--尊·曹操,,,是,,,,,61,0x13426,ffff000000090130d800ffff0000000000000000020c010d01010e010013e5b08ac2b7e69bb9e6938d2c31323530342c340101001e0100330100020000
662,尊·大乔,3,礼包/宝箱/资源包,开启后可获得：名将--尊·大乔,,,是,,,,,61,0x1349e,ffff000000090130d900ffff0000000000000000020c010d01010e010013e5b08ac2b7e5a4a7e4b9942c31323530352c330101001e0100310100010000
663,尊·貂蝉,3,礼包/宝箱/资源包,开启后可获得：名将--尊·貂蝉,,,是,,,,,61,0x13516,ffff000000090130da00ffff0000000000000000020c010d01010e010013e5b08ac2b7e8b282e89d892c31323530362c310101001e0100310100040000
664,尊·董卓,3,礼包/宝箱/资源包,开启后可获得：名将--尊·董卓,,,是,,,,,61,0x1358e,ffff000000090130db00ffff0000000000000000020c010d01010e010013e5b08ac2b7e891a3e58d932c31323530372c340101001e0100310100020000
665,尊·关羽,3,礼包/宝箱/资源包,开启后可获得：名将--尊·关羽,,,是,,,,,61,0x13606,ffff000000090130dc00ffff0000000000000000020c010d01010e010013e5b08ac2b7e585b3e7bebd2c31323530382c340101001e0100330100020000
666,尊·黄忠,3,礼包/宝箱/资源包,开启后可获得：名将--尊·黄忠,,,是,,,,,61,0x1367e,ffff000000090130dd00ffff0000000000000000020c010d01010e010013e5b08ac2b7e9bb84e5bfa02c31323530392c330101001e0100320100010000
667,尊·刘备,3,礼包/宝箱/资源包,开启后可获得：名将--尊·刘备,,,是,,,,,61,0x136f6,ffff000000090130de00ffff0000000000000000020c010d01010e010013e5b08ac2b7e58898e5a4872c31323531302c340101001e0100330100020000
668,尊·陆逊,3,礼包/宝箱/资源包,开启后可获得：名将--尊·陆逊,,,是,,,,,61,0x1376e,ffff000000090130df00ffff0000000000000000020c010d01010e010013e5b08ac2b7e99986e9808a2c31323531312c320101001e0100300100000000
669,尊·吕布,3,礼包/宝箱/资源包,开启后可获得：名将--尊·吕布,,,是,,,,,61,0x137e6,ffff000000090130e000ffff0000000000000000020c010d01010e010013e5b08ac2b7e59095e5b8832c31323531322c340101001e0100320100020000
670,尊·马超,3,礼包/宝箱/资源包,开启后可获得：名将--尊·马超,,,是,,,,,61,0x1385e,ffff000000090130e100ffff0000000000000000020c010d01010e010013e5b08ac2b7e9a9ace8b6852c31323531332c340101001e0100320100020000
671,尊·庞统,3,礼包/宝箱/资源包,开启后可获得：名将--尊·庞统,,,是,,,,,61,0x138d6,ffff000000090130e200ffff0000000000000000020c010d01010e010013e5b08ac2b7e5ba9ee7bb9f2c31323531342c320101001e0100350100000000
672,尊·司马懿,3,礼包/宝箱/资源包,开启后可获得：名将--尊·司马懿,,,是,,,,,64,0x1394e,ffff000000090130e300ffff0000000000000000020c010d01010e010016e5b08ac2b7e58fb8e9a9ace687bf2c31323531352c340101001e0100330100020000
673,尊·孙权,3,礼包/宝箱/资源包,开启后可获得：名将--尊·孙权,,,是,,,,,61,0x139cf,ffff000000090130e400ffff0000000000000000020c010d01010e010013e5b08ac2b7e5ad99e69d832c31323531362c310101001e0100330100040000
674,尊·献帝,3,礼包/宝箱/资源包,开启后可获得：名将--尊·献帝,,,是,,,,,61,0x13a47,ffff000000090130e500ffff0000000000000000020c010d01010e010013e5b08ac2b7e78caee5b89d2c31323531372c310101001e0100340100040000
